,Ad No,Name,Price,priceNotes,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Last Updated,URL, ABS, AM/FM Radio, Air Bags, Air Conditioning,AM/FM Radio,Air Bags,Air Conditioning,Alloy Rims,CD Player,Cassette Player,Climate Control,Cruise Control,DVD Player,Front Camera,Front Speakers,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear Speakers,Steering Switches,Sun Roof,USB and Auxillary Cable,AgeScore,MileageScore,PriceScore,CarValueScore
188,7514999,Toyota Corolla Altis Grande CVT-i 1.8 2019,5350000.0,,2019,"
                      ",64000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7514999,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.6799999999999999,-177.33333333333334,-58.61777777777778
189,7514459,Toyota Corolla Altis Grande CVT-i 1.8 2015,3750000.0,,2015,"
                      ",64000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7514459,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.6799999999999999,-124.0,-40.906666666666666
190,7488717,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6625000.0,,2021,"
                      ",20000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7488717,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9,-219.83333333333334,-72.67777777777778
191,7515013,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,6900000.0,,2022,"
                      ",38000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7515013,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.81,-229.0,-75.74666666666667
192,7515135,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6800000.0,,2021,"
                      ",37000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7515135,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.815,-225.66666666666666,-74.65055555555556
193,7515200,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6750000.0,,2021,"
                      ",9500,,Petrol,1799 cc,Automatic,Attitude Black,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7515200,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.9,0.9525,-224.0,-74.04916666666666
194,7515317,Toyota Corolla Altis Grande CVT-i 1.8 2018,5025000.0,,2018,"
                      ",69000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7515317,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.655,-166.5,-55.031666666666666
195,7516461,Mercedes Benz C Class C180 2006,4000000.0,,2006,"
                      ",15500,,Petrol,1800 cc,Automatic,Iridium Silver,Imported,Sedan,2023-06-02,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-karachi-7516461,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.15000000000000002,0.9225,-132.33333333333334,-43.75361111111112
196,7516978,Toyota Corolla Altis Grande CVT-i 1.8 2015,4000000.0,,2015,"
                      ",114000,,Petrol,1798 cc,Automatic,Silver Metallic,Local,Sedan,2023-06-02,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7516978,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.6,0.43000000000000005,-132.33333333333334,-43.76777777777778
197,7516047,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7650000.0,,2022,"
                      ",17000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-06-02,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7516047,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.915,-254.0,-84.045
198,7516565,Toyota Mark II Grande 2.0 2003,2280000.0,,2003,"
                      ",94000,,Petrol,2000 cc,Automatic,Silver,Imported,Sedan,2023-06-02,https://www.pakwheels.com/used-cars/toyota-mark-ii-2003-for-sale-in-karachi-7516565,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.0,0.53,-75.0,-24.823333333333334
199,7516314,Toyota Corolla Altis Grande 1.8 2015,3700000.0,,2015,"
                      ",5800,,Petrol,1800 cc,Automatic,Super White,Local,Sedan,2023-06-02,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7516314,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.971,-122.33333333333333,-40.25411111111111
200,7411188,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7200000.0,,2022,"
                      ",18000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-06-06,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7411188,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.91,-239.0,-79.04666666666667
201,7433806,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7275000.0,,2022,"
                      ",28900,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-06-06,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7433806,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.8555,-241.5,-79.89816666666667
202,7483132,Toyota Corolla GLi Automatic 1.3 VVTi 2016,3425000.0,,2016,"
                      ",96655,,Petrol,1300 cc,Automatic,White,Local,Sedan,2023-06-08,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7483132,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.65,0.516725,-113.16666666666667,-37.33331388888889
203,7503406,Toyota Corolla Altis Grande CVT-i 1.8 2014,3200000.0,,2014,"
                      ",97000,,Petrol,1798 cc,Automatic,Dorado Gold,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7503406,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.515,-105.66666666666667,-34.867222222222225
204,7463642,Toyota Corolla XLi VVTi 2017,4200000.0,,2017,"
                      ",2400,,Petrol,1300 cc,Manual,White,Local,Sedan,2023-06-08,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7463642,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.7,0.988,-139.0,-45.77066666666667
205,7507140,Toyota Corolla Altis Grande CVT-i 1.8 2018,4900000.0,,2018,"
                      ",87000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7507140,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.565,-162.33333333333334,-53.67277777777778
206,7475312,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7600000.0,,2022,"
                      ",1800,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-06-05,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7475312,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.991,-252.33333333333334,-83.46411111111111
207,7507296,Toyota Corolla Altis Grande CVT-i 1.8 2019,5250000.0,,2019,"
                      ",52273,,Petrol,1798 cc,Automatic,Graphite Grey,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7507296,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.8,0.7386349999999999,-174.0,-57.48712166666667
208,7144925,Toyota Corolla Altis Grande CVT-i 1.8 2019,5500000.0,,2019,"
                      ",55000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7144925,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.725,-182.33333333333334,-60.269444444444446
209,7508443,Toyota Mark II Grande 2.0 2005,2950000.0,,2005,"
                      ",87000,,Petrol,2000 cc,Automatic,Silver,Imported,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-mark-ii-2005-for-sale-in-karachi-7508443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999998,0.565,-97.33333333333333,-32.22277777777777
210,7509098,Toyota Corolla Altis X Automatic 1.6 Special Edition 2021,6400000.0,,2021,"
                      ",10400,,Petrol,1600 cc,Automatic,White,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7509098,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.948,-212.33333333333334,-70.16177777777777
211,7509162,Toyota Corolla Altis Grande CVT-i 1.8 2020,5950000.0,,2020,"
                      ",40000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7509162,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.8,-197.33333333333334,-65.22777777777777
212,7510271,Toyota Corolla GLi 1.3 VVTi Ecotec  2012,1950000.0,,2012,"
                      ",120000,,Petrol,1300 cc,Manual,Super White,Imported,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-karachi-7510271,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.44999999999999996,0.4,-64.0,-21.05
213,7510346,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6525000.0,,2021,"
                      ",38000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7510346,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.81,-216.5,-71.59666666666666
214,7510365,Toyota Corolla Altis Grande CVT-i 1.8 2016,3800000.0,,2016,"
                      ",78000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7510365,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.61,-125.66666666666667,-41.46888888888889
215,7510157,Toyota Corolla Altis Grande CVT-i 1.8 2020,6800000.0,,2020,"
                      ",106000,,Petrol,1798 cc,Automatic,Graphite Grey,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7510157,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.47,-225.66666666666666,-74.78222222222222
216,7510775,Toyota Corolla Altis Grande CVT-i 1.8 2019,6500000.0,,2019,"
                      ",53000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7510775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.735,-215.66666666666666,-71.37722222222222
217,7511125,Toyota Corolla Altis Grande CVT-i 1.8 2018,5500000.0,,2018,"
                      ",108000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7511125,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.45999999999999996,-182.33333333333334,-60.37444444444444
218,7456208,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6550000.0,,2021,"
                      ",18000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7456208,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.91,-217.33333333333334,-71.84111111111112
219,7511611,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,8000000.0,,2022,"
                      ",1500,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7511611,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9925,-265.6666666666667,-87.90805555555556
220,7511549,Toyota Corolla Altis Grande CVT-i 1.8 2018,5200000.0,,2018,"
                      ",70000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7511549,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.65,-172.33333333333334,-56.97777777777778
221,7506419,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7300000.0,,2022,"
                      ",27600,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7506419,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.862,-242.33333333333334,-80.17377777777777
222,7512016,Toyota Prado 1993,2800000.0,,1993,"
                      ",200000,,Diesel,2400 cc,Automatic,Silver,Imported,None,2023-06-01,https://www.pakwheels.com/used-cars/toyota-prado-1993-for-sale-in-karachi-7512016,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,-0.5,0.0,-92.33333333333333,-30.944444444444443
223,6128871,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2017,4995000.0,,2017,"
                      ",80000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-6128871,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.6,-165.5,-54.73333333333333
224,7509723,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6400000.0,,2021,"
                      ",55000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7509723,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.725,-212.33333333333334,-70.23611111111111
225,7511643,Toyota Corolla Altis Grande CVT-i 1.8 2018,4925000.0,,2018,"
                      ",99000,,Petrol,1798 cc,Automatic,Graphite Grey,Local,Sedan,2023-05-31,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7511643,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.505,-163.16666666666666,-53.970555555555556
226,7504995,Toyota Corolla Altis Grande CVT-i 1.8 2018,5600000.0,,2018,"
                      ",62000,,Petrol,1800 cc,Automatic,Gold,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7504995,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.69,-185.66666666666666,-61.40888888888889
227,7512294,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7100000.0,,2022,"
                      ",16000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-06-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7512294,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.92,-235.66666666666666,-77.93222222222222
228,7493257,Toyota Corolla Altis Grande CVT-i 1.8 2017,4750000.0,,2017,"
                      ",80000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7493257,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.6,-157.33333333333334,-52.01111111111111
229,7102636,Toyota Mark II Grande 2.0 2002,2200000.0,,2002,"
                      ",50000,,Petrol,2000 cc,Automatic,Silver,Imported,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-mark-ii-2002-for-sale-in-karachi-7102636,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,-0.050000000000000044,0.75,-72.33333333333333,-23.877777777777776
230,7492800,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7000000.0,,2021,"
                      ",11500,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7492800,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9425,-232.33333333333334,-76.83027777777778
231,7494621,Toyota Mark II Grande 2.0 2003,2350000.0,,2003,"
                      ",193000,,Petrol,2000 cc,Automatic,White,Imported,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-mark-ii-2003-for-sale-in-karachi-7494621,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.03500000000000003,-77.33333333333333,-25.766111111111112
232,7035485,Toyota Corolla Altis Grande CVT-i 1.8 2021,6350000.0,,2021,"
                      ",9000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7035485,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0.9,0.955,-210.66666666666666,-69.60388888888889
233,7495322,Toyota Corolla XE Limited 2002,1365000.0,,2002,"
                      ",157000,,Petrol,1300 cc,Manual,Assembly,Local,Sedan,2023-05-27,https://www.pakwheels.com/used-cars/toyota-corolla-2002-for-sale-in-karachi-7495322,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.050000000000000044,0.21499999999999997,-44.5,-14.778333333333334
234,7500552,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6450000.0,,2021,"
                      ",13500,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7500552,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9325,-214.0,-70.7225
235,7502398,Toyota Corolla Altis Grande CVT-i 1.8 2015,3850000.0,,2015,"
                      ",101000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7502398,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.6,0.495,-127.33333333333334,-42.07944444444445
236,7499876,Toyota Corolla Altis Grande CVT-i 1.8 2017,4500000.0,,2017,"
                      ",93000,,Petrol,1798 cc,Automatic,Graphite Grey,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-7499876,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.7,0.5349999999999999,-149.0,-49.254999999999995
237,7294585,Toyota Corolla Altis Grande CVT-i 1.8 2019,5200000.0,,2019,"
                      ",45033,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7294585,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.7748349999999999,-172.33333333333334,-56.91949944444445
238,7502408,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7400000.0,,2022,"
                      ",13777,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7502408,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.931115,-245.66666666666666,-81.26185055555555
239,7503311,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7200000.0,,2022,"
                      ",21000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7503311,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.895,-239.0,-79.05166666666666
240,7503025,Toyota Corolla Altis Grande CVT-i 1.8 2020,6050000.0,,2020,"
                      ",44000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7503025,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.78,-200.66666666666666,-66.34555555555555
241,7340435,Toyota Corolla Altis Grande 1.8 2015,3300000.0,,2015,"
                      ",180000,,Petrol,1800 cc,Manual,Super White,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7340435,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.6,0.09999999999999998,-109.0,-36.1
242,7505139,Toyota Corolla Altis Grande CVT-i 1.8 2014,3650000.0,,2014,"
                      ",90000,,Petrol,1798 cc,Automatic,Bronze Mica,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7505139,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.55,0.55,-120.66666666666667,-39.85555555555556
243,7505695,Toyota Corolla Altis Grande CVT-i 1.8 2016,3500000.0,,2016,"
                      ",113000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7505695,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.43500000000000005,-115.66666666666667,-38.19388888888889
244,7505813,Toyota Corolla Altis Grande CVT-i 1.8 2018,5100000.0,,2018,"
                      ",65400,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7505813,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.673,-169.0,-55.859
245,7480296,Toyota Corolla Altis Grande CVT-i 1.8 2018,5100000.0,,2018,"
                      ",71000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-29,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7480296,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.645,-169.0,-55.86833333333333
246,7482826,Toyota Mark II Grande 2.0 2002,2475000.0,,2002,"
                      ",140000,,Petrol,2000 cc,Automatic,Black,Imported,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-mark-ii-2002-for-sale-in-karachi-7482826,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,-0.050000000000000044,0.30000000000000004,-81.5,-27.083333333333332
247,7504984,Toyota Corolla Altis Grande CVT-i 1.8 2020,5650000.0,,2020,"
                      ",37000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-30,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7504984,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.85,0.815,-187.33333333333334,-61.88944444444445
248,7487260,Toyota Corolla Altis Grande CVT-i 1.8 2019,5600000.0,,2019,"
                      ",54000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-25,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7487260,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.73,-185.66666666666666,-61.37888888888889
249,7484369,Toyota Corolla Altis Grande CVT-i 1.8 2015,3700000.0,,2015,"
                      ",70000,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7484369,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.65,-122.33333333333333,-40.36111111111111
250,7484314,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6500000.0,,2021,"
                      ",18000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-24,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7484314,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.91,-215.66666666666666,-71.28555555555555
